,ride_date,ride_count,month,year,m_y
548,2020-08-01,10129,8,2020,8-2020
549,2020-08-02,8532,8,2020,8-2020
550,2020-08-03,4279,8,2020,8-2020
551,2020-08-04,5091,8,2020,8-2020
552,2020-08-05,7585,8,2020,8-2020
553,2020-08-06,5439,8,2020,8-2020
554,2020-08-07,7177,8,2020,8-2020
555,2020-08-08,10816,8,2020,8-2020
556,2020-08-09,8462,8,2020,8-2020
557,2020-08-10,5961,8,2020,8-2020
558,2020-08-11,6487,8,2020,8-2020
559,2020-08-12,5387,8,2020,8-2020
560,2020-08-13,5120,8,2020,8-2020
561,2020-08-14,7310,8,2020,8-2020
562,2020-08-15,8152,8,2020,8-2020
563,2020-08-16,6378,8,2020,8-2020
564,2020-08-17,5550,8,2020,8-2020
565,2020-08-18,7350,8,2020,8-2020
566,2020-08-19,6374,8,2020,8-2020
567,2020-08-20,7387,8,2020,8-2020
568,2020-08-21,7771,8,2020,8-2020
569,2020-08-22,9689,8,2020,8-2020
570,2020-08-23,8929,8,2020,8-2020
571,2020-08-24,5822,8,2020,8-2020
572,2020-08-25,5944,8,2020,8-2020
573,2020-08-26,7283,8,2020,8-2020
574,2020-08-27,7523,8,2020,8-2020
575,2020-08-28,9170,8,2020,8-2020
576,2020-08-29,7250,8,2020,8-2020
577,2020-08-30,10858,8,2020,8-2020
578,2020-08-31,3370,8,2020,8-2020
579,2020-09-01,6177,9,2020,9-2020
580,2020-09-02,5982,9,2020,9-2020
581,2020-09-03,4769,9,2020,9-2020
582,2020-09-04,7627,9,2020,9-2020
583,2020-09-05,11231,9,2020,9-2020
584,2020-09-06,10833,9,2020,9-2020
585,2020-09-07,9349,9,2020,9-2020
586,2020-09-08,6091,9,2020,9-2020
587,2020-09-09,4042,9,2020,9-2020
588,2020-09-10,3408,9,2020,9-2020
589,2020-09-11,7156,9,2020,9-2020
590,2020-09-12,9386,9,2020,9-2020
591,2020-09-13,9418,9,2020,9-2020
592,2020-09-14,6268,9,2020,9-2020
593,2020-09-15,6540,9,2020,9-2020
594,2020-09-16,6608,9,2020,9-2020
595,2020-09-17,4198,9,2020,9-2020
596,2020-09-18,8048,9,2020,9-2020
597,2020-09-19,11128,9,2020,9-2020
598,2020-09-20,9269,9,2020,9-2020
599,2020-09-21,6120,9,2020,9-2020
600,2020-09-22,6459,9,2020,9-2020
601,2020-09-23,7571,9,2020,9-2020
602,2020-09-24,6919,9,2020,9-2020
603,2020-09-25,5677,9,2020,9-2020
604,2020-09-26,8854,9,2020,9-2020
605,2020-09-27,8542,9,2020,9-2020
606,2020-09-28,6221,9,2020,9-2020
607,2020-09-29,5216,9,2020,9-2020
608,2020-09-30,6460,9,2020,9-2020
609,2020-10-01,5865,10,2020,10-2020
610,2020-10-02,7182,10,2020,10-2020
611,2020-10-03,10540,10,2020,10-2020
612,2020-10-04,7861,10,2020,10-2020
613,2020-10-05,5780,10,2020,10-2020
614,2020-10-06,6332,10,2020,10-2020
615,2020-10-07,7026,10,2020,10-2020
616,2020-10-08,6579,10,2020,10-2020
617,2020-10-09,7688,10,2020,10-2020
618,2020-10-10,10209,10,2020,10-2020
619,2020-10-11,4397,10,2020,10-2020
620,2020-10-12,2641,10,2020,10-2020
621,2020-10-13,5844,10,2020,10-2020
622,2020-10-14,6655,10,2020,10-2020
623,2020-10-15,6887,10,2020,10-2020
624,2020-10-16,4412,10,2020,10-2020
625,2020-10-17,9778,10,2020,10-2020
626,2020-10-18,7827,10,2020,10-2020
627,2020-10-19,5791,10,2020,10-2020
628,2020-10-20,6284,10,2020,10-2020
629,2020-10-21,6064,10,2020,10-2020
630,2020-10-22,6465,10,2020,10-2020
